fsa,forecast_origin,target_timestamp,horizon,scenario,temperature_delta_c,baseline_temperature_c,origin__Temp (°C),temperature_domain_status,forecast_consumption_kwh,peak_risk_score,peak_alert,baseline_forecast_kwh,baseline_peak_risk_score,baseline_peak_alert,forecast_delta_kwh,forecast_delta_pct,peak_risk_delta,alert_changed,alert_transition
L4T,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-5C,-5.0,2.7,-2.3,NORMAL,9616.94896875024,0.002435466,False,9679.988880782053,0.0017222426,False,-63.03991203181431,-0.651239508724738,0.0007132235,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-2.5C,-2.5,2.7,0.20000000000000018,NORMAL,9617.282408308944,0.002539033,False,9679.988880782053,0.0017222426,False,-62.7064724731099,-0.6477948812276301,0.0008167905,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 23:00:00,24,Baseline,0.0,2.7,2.7,NORMAL,9679.988880782053,0.0017222426,False,9679.988880782053,0.0017222426,False,0.0,0.0,0.0,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+2.5C,2.5,2.7,5.2,NORMAL,9760.617435925538,0.0023754318,False,9679.988880782053,0.0017222426,False,80.62855514348485,0.8329405760326741,0.00065318926,False,No change
L4T,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+5C,5.0,2.7,7.7,NORMAL,9770.677542307003,0.0015873989,False,9679.988880782053,0.0017222426,False,90.68866152494957,0.9368674142280912,-0.00013484363,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,9454.502210008792,0.002038433,False,8955.55920109573,0.0003757046,False,498.94300891306193,5.571321652946198,0.0016627284,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,9178.253595579708,0.0007561341,False,8955.55920109573,0.0003757046,False,222.6943944839786,2.486660960900482,0.0003804295,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 00:00:00,1,Baseline,0.0,4.3,4.3,NORMAL,8955.55920109573,0.0003757046,False,8955.55920109573,0.0003757046,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+2.5C,2.5,4.3,6.8,NORMAL,8850.804155018728,0.00027178435,False,8955.55920109573,0.0003757046,False,-104.75504607700168,-1.169720882021356,-0.00010392026,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+5C,5.0,4.3,9.3,NORMAL,8796.671104286172,0.00022529237,False,8955.55920109573,0.0003757046,False,-158.8880968095582,-1.7741839816113094,-0.00015041223,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,9315.903592530678,0.0007156272,False,8617.292154645706,0.00029321457,False,698.6114378849725,8.107087764319806,0.00042241265,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,8761.100282332996,0.0006404988,False,8617.292154645706,0.00029321457,False,143.80812768729083,1.668831984648006,0.00034728425,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 01:00:00,2,Baseline,0.0,4.3,4.3,NORMAL,8617.292154645706,0.00029321457,False,8617.292154645706,0.00029321457,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+2.5C,2.5,4.3,6.8,NORMAL,8561.957343377982,0.00019439915,False,8617.292154645706,0.00029321457,False,-55.334811267723126,-0.6421368833119037,-9.881542e-05,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+5C,5.0,4.3,9.3,NORMAL,8467.287345476578,8.880367e-05,False,8617.292154645706,0.00029321457,False,-150.00480916912784,-1.7407418302309514,-0.0002044109,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,9045.086337427143,0.00057610444,False,8567.935003467046,0.0002801808,False,477.15133396009696,5.569035406629672,0.00029592364,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,8693.437875462081,0.0006146922,False,8567.935003467046,0.0002801808,False,125.5028719950351,1.4647971996081892,0.00033451142,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 02:00:00,3,Baseline,0.0,4.3,4.3,NORMAL,8567.935003467046,0.0002801808,False,8567.935003467046,0.0002801808,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+2.5C,2.5,4.3,6.8,NORMAL,8535.561230639743,0.00024602585,False,8567.935003467046,0.0002801808,False,-32.37377282730267,-0.377848020721475,-3.4154946e-05,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+5C,5.0,4.3,9.3,NORMAL,8494.702157681455,0.00019756611,False,8567.935003467046,0.0002801808,False,-73.23284578559105,-0.8547315748305411,-8.2614686e-05,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,9039.65057198337,0.0016136904,False,8544.776988480475,0.00038120852,False,494.8735835028947,5.791533051945672,0.0012324819,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,8663.829082230488,0.0010822193,False,8544.776988480475,0.00038120852,False,119.05209375001323,1.393273269864289,0.0007010108,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 03:00:00,4,Baseline,0.0,4.3,4.3,NORMAL,8544.776988480475,0.00038120852,False,8544.776988480475,0.00038120852,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+2.5C,2.5,4.3,6.8,NORMAL,8517.092954337839,0.0003382318,False,8544.776988480475,0.00038120852,False,-27.684034142635937,-0.3239877902016377,-4.2976724e-05,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+5C,5.0,4.3,9.3,NORMAL,8460.098500888664,0.00020139705,False,8544.776988480475,0.00038120852,False,-84.67848759181106,-0.9909970465697258,-0.00017981147,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,9196.36112070257,0.004040821,False,8720.445945557178,0.0006983468,False,475.9151751453919,5.45746373656335,0.003342474,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,8914.131537629397,0.0031217025,False,8720.445945557178,0.0006983468,False,193.68559207221915,2.22105146091636,0.0024233556,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 04:00:00,5,Baseline,0.0,4.3,4.3,NORMAL,8720.445945557178,0.0006983468,False,8720.445945557178,0.0006983468,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+2.5C,2.5,4.3,6.8,NORMAL,8681.026413023737,0.0006042997,False,8720.445945557178,0.0006983468,False,-39.41953253344036,-0.4520357419739928,-9.404711e-05,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+5C,5.0,4.3,9.3,NORMAL,8630.689629178212,0.00035969564,False,8720.445945557178,0.0006983468,False,-89.7563163789655,-1.0292629177375248,-0.00033865118,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,9945.49532550951,0.015095148,False,9558.579928155075,0.0019247815,False,386.9153973544344,4.047833467550591,0.013170367,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,9717.062074771125,0.007982661,False,9558.579928155075,0.0019247815,False,158.48214661605016,1.6580093257287767,0.0060578794,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 05:00:00,6,Baseline,0.0,4.3,4.3,NORMAL,9558.579928155075,0.0019247815,False,9558.579928155075,0.0019247815,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+2.5C,2.5,4.3,6.8,NORMAL,9490.939460352096,0.0016420409,False,9558.579928155075,0.0019247815,False,-67.6404678029794,-0.7076413893212572,-0.00028274057,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+5C,5.0,4.3,9.3,NORMAL,9446.435983598407,0.001343982,False,9558.579928155075,0.0019247815,False,-112.14394455666843,-1.1732280882680615,-0.00058079953,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,10994.42846925823,0.011226915,False,10478.892596379479,0.002704747,False,515.5358728787505,4.919755290333554,0.008522168,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,10581.548597943258,0.00899412,False,10478.892596379479,0.002704747,False,102.65600156377877,0.9796455171154922,0.006289373,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 06:00:00,7,Baseline,0.0,4.3,4.3,NORMAL,10478.892596379479,0.002704747,False,10478.892596379479,0.002704747,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+2.5C,2.5,4.3,6.8,NORMAL,10456.48681078818,0.0024219102,False,10478.892596379479,0.002704747,False,-22.40578559129972,-0.21381825784759978,-0.00028283685,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+5C,5.0,4.3,9.3,NORMAL,10435.717527992849,0.0014023028,False,10478.892596379479,0.002704747,False,-43.1750683866303,-0.41201938076498223,-0.0013024443,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,11358.22900915724,0.01196328,False,10969.809334175632,0.002663222,False,388.4196749816074,3.5408060719115193,0.009300058,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,11114.352854386681,0.010103388,False,10969.809334175632,0.002663222,False,144.54352021104933,1.3176484276780878,0.0074401656,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 07:00:00,8,Baseline,0.0,4.3,4.3,NORMAL,10969.809334175632,0.002663222,False,10969.809334175632,0.002663222,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+2.5C,2.5,4.3,6.8,NORMAL,10976.967721598978,0.0023035607,False,10969.809334175632,0.002663222,False,7.15838742334563,0.06525534952594118,-0.00035966118,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+5C,5.0,4.3,9.3,NORMAL,10946.006231105095,0.0018663085,False,10969.809334175632,0.002663222,False,-23.803103070536963,-0.21698739098755482,-0.0007969134,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,11403.016647107572,0.011618907,False,11108.645232492947,0.0030215958,False,294.3714146146249,2.649930828230829,0.008597311,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,11172.597706405044,0.008535327,False,11108.645232492947,0.0030215958,False,63.95247391209705,0.5757000297843263,0.0055137314,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 08:00:00,9,Baseline,0.0,4.3,4.3,NORMAL,11108.645232492947,0.0030215958,False,11108.645232492947,0.0030215958,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+2.5C,2.5,4.3,6.8,NORMAL,11070.377455235788,0.0021562232,False,11108.645232492947,0.0030215958,False,-38.26777725715874,-0.34448644687315194,-0.0008653726,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+5C,5.0,4.3,9.3,NORMAL,10951.538772890988,0.0014704178,False,11108.645232492947,0.0030215958,False,-157.1064596019587,-1.4142720044962824,-0.0015511779,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,11445.834269729914,0.0074385335,False,11157.077445988603,0.0037385677,False,288.75682374131065,2.5881045026278793,0.0036999658,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,11258.011697967277,0.0052760057,False,11157.077445988603,0.0037385677,False,100.93425197867327,0.9046656928509804,0.001537438,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 09:00:00,10,Baseline,0.0,4.3,4.3,NORMAL,11157.077445988603,0.0037385677,False,11157.077445988603,0.0037385677,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+2.5C,2.5,4.3,6.8,NORMAL,11089.820759529737,0.0014784201,False,11157.077445988603,0.0037385677,False,-67.25668645886617,-0.6028163449116105,-0.0022601476,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+5C,5.0,4.3,9.3,NORMAL,11031.944374162142,0.0012843375,False,11157.077445988603,0.0037385677,False,-125.13307182646167,-1.121557795329742,-0.00245423,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,11630.785498825151,0.03986397,False,11181.266594265993,0.012832306,False,449.5189045591578,4.020286080913958,0.027031664,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,11362.298842352535,0.029137425,False,11181.266594265993,0.012832306,False,181.03224808654159,1.619067451440421,0.016305119,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 10:00:00,11,Baseline,0.0,4.3,4.3,NORMAL,11181.266594265993,0.012832306,False,11181.266594265993,0.012832306,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+2.5C,2.5,4.3,6.8,NORMAL,11154.355880288338,0.0039413557,False,11181.266594265993,0.012832306,False,-26.910713977655178,-0.24067679408928144,-0.008890951,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+5C,5.0,4.3,9.3,NORMAL,11111.151800678306,0.0038685454,False,11181.266594265993,0.012832306,False,-70.11479358768702,-0.6270738023869628,-0.008963761,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,11533.076255317705,0.09942984,True,11126.083806850773,0.020829475,False,406.9924484669318,3.6580027216434443,0.07860036,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,11231.26338942241,0.054507233,False,11126.083806850773,0.020829475,False,105.17958257163627,0.9453423540354156,0.033677757,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 11:00:00,12,Baseline,0.0,4.3,4.3,NORMAL,11126.083806850773,0.020829475,False,11126.083806850773,0.020829475,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+2.5C,2.5,4.3,6.8,NORMAL,11151.420186391002,0.007350585,False,11126.083806850773,0.020829475,False,25.336379540229245,0.22772055271261418,-0.01347889,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+5C,5.0,4.3,9.3,NORMAL,11048.687923435618,0.0049223984,False,11126.083806850773,0.020829475,False,-77.39588341515446,-0.6956255656415129,-0.015907075,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,10781.82984794884,0.20374075,True,10507.426506739703,0.05204273,False,274.4033412091376,2.6115180632777113,0.15169802,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,10493.700139997072,0.13021693,True,10507.426506739703,0.05204273,False,-13.72636674263049,-0.1306349060240972,0.078174196,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 12:00:00,13,Baseline,0.0,4.3,4.3,NORMAL,10507.426506739703,0.05204273,False,10507.426506739703,0.05204273,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+2.5C,2.5,4.3,6.8,NORMAL,10483.186250445651,0.008243595,False,10507.426506739703,0.05204273,False,-24.240256294051505,-0.23069641532589596,-0.043799136,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+5C,5.0,4.3,9.3,NORMAL,10482.04031964208,0.007521872,False,10507.426506739703,0.05204273,False,-25.386187097623406,-0.2416023284230456,-0.04452086,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,10897.930649128404,0.20563959,True,10579.18476579628,0.053507145,False,318.7458833321234,3.012953175396515,0.15213244,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,10617.552900754203,0.082795694,True,10579.18476579628,0.053507145,False,38.36813495792194,0.3626757241443644,0.029288549,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 13:00:00,14,Baseline,0.0,4.3,4.3,NORMAL,10579.18476579628,0.053507145,False,10579.18476579628,0.053507145,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+2.5C,2.5,4.3,6.8,NORMAL,10563.919149803765,0.009561278,False,10579.18476579628,0.053507145,False,-15.26561599251545,-0.14429860457557125,-0.043945868,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+5C,5.0,4.3,9.3,NORMAL,10556.82273410743,0.009561278,False,10579.18476579628,0.053507145,False,-22.36203168885004,-0.21137764566839834,-0.043945868,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,10985.43166535573,0.18727143,True,10688.902329481054,0.04362355,False,296.5293358746767,2.774179487605751,0.14364788,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,10793.805399266656,0.0992667,True,10688.902329481054,0.04362355,False,104.90306978560147,0.9814204167276221,0.05564315,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 14:00:00,15,Baseline,0.0,4.3,4.3,NORMAL,10688.902329481054,0.04362355,False,10688.902329481054,0.04362355,False,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+2.5C,2.5,4.3,6.8,NORMAL,10671.68592748548,0.008438618,False,10688.902329481054,0.04362355,False,-17.216401995574415,-0.16106800740511837,-0.035184935,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+5C,5.0,4.3,9.3,NORMAL,10634.99545784314,0.0071791895,False,10688.902329481054,0.04362355,False,-53.906871637913355,-0.5043256077776372,-0.036444362,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,11367.66923965361,0.46958867,True,11233.427676968853,0.15565006,True,134.241562684756,1.1950187115192143,0.31393862,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,11303.974235612464,0.36336696,True,11233.427676968853,0.15565006,True,70.5465586436112,0.6280056334741719,0.2077169,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 15:00:00,16,Baseline,0.0,4.3,4.3,NORMAL,11233.427676968853,0.15565006,True,11233.427676968853,0.15565006,True,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+2.5C,2.5,4.3,6.8,NORMAL,11262.206033953882,0.035834547,False,11233.427676968853,0.15565006,True,28.77835698502895,0.2561850025885803,-0.11981551,True,Alert -> No Alert
M5R,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+5C,5.0,4.3,9.3,NORMAL,11222.395933242962,0.034186535,False,11233.427676968853,0.15565006,True,-11.03174372589092,-0.09820460898598712,-0.12146353,True,Alert -> No Alert
M5R,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,11771.806135998195,0.59654206,True,11688.229401143488,0.33131853,True,83.57673485470696,0.7150504322453702,0.26522353,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,11682.069968951295,0.53460145,True,11688.229401143488,0.33131853,True,-6.15943219219298,-0.05269773530959607,0.20328292,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 16:00:00,17,Baseline,0.0,4.3,4.3,NORMAL,11688.229401143488,0.33131853,True,11688.229401143488,0.33131853,True,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+2.5C,2.5,4.3,6.8,NORMAL,11689.689366500177,0.051844575,False,11688.229401143488,0.33131853,True,1.4599653566892812,0.012490902655850074,-0.27947396,True,Alert -> No Alert
M5R,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+5C,5.0,4.3,9.3,NORMAL,11642.130126888842,0.039048195,False,11688.229401143488,0.33131853,True,-46.099274254645934,-0.3944076786355334,-0.29227033,True,Alert -> No Alert
M5R,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,12136.620887012588,0.9292409,True,12037.498859121111,0.6648983,True,99.12202789147705,0.8234437157713193,0.2643426,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,12035.05807874697,0.8579482,True,12037.498859121111,0.6648983,True,-2.440780374141468,-0.020276474396440158,0.19304991,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 17:00:00,18,Baseline,0.0,4.3,4.3,NORMAL,12037.498859121111,0.6648983,True,12037.498859121111,0.6648983,True,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+2.5C,2.5,4.3,6.8,NORMAL,12030.386518078474,0.2786915,True,12037.498859121111,0.6648983,True,-7.1123410426371265,-0.05908487407455021,-0.38620678,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+5C,5.0,4.3,9.3,NORMAL,11991.53477397449,0.17674781,True,12037.498859121111,0.6648983,True,-45.96408514662107,-0.3818408266082031,-0.48815048,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,12462.871747653953,0.98301125,True,12365.274338937666,0.92385745,True,97.59740871628674,0.7892862385507865,0.059153795,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,12370.81047100612,0.96994406,True,12365.274338937666,0.92385745,True,5.536132068453298,0.04477160729883913,0.04608661,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 18:00:00,19,Baseline,0.0,4.3,4.3,NORMAL,12365.274338937666,0.92385745,True,12365.274338937666,0.92385745,True,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+2.5C,2.5,4.3,6.8,NORMAL,12383.204541603262,0.7288511,True,12365.274338937666,0.92385745,True,17.93020266559506,0.14500448735806612,-0.19500637,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+5C,5.0,4.3,9.3,NORMAL,12339.945178453647,0.5646715,True,12365.274338937666,0.92385745,True,-25.329160484019667,-0.20484107177678487,-0.35918593,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,12118.369679699306,0.970159,True,12074.013711408916,0.88542604,True,44.35596829039059,0.3673672181478308,0.08473295,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,12086.786594591707,0.9495247,True,12074.013711408916,0.88542604,True,12.772883182791702,0.10578821167581096,0.064098656,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 19:00:00,20,Baseline,0.0,4.3,4.3,NORMAL,12074.013711408916,0.88542604,True,12074.013711408916,0.88542604,True,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+2.5C,2.5,4.3,6.8,NORMAL,12085.666357250055,0.6415592,True,12074.013711408916,0.88542604,True,11.65264584113902,0.09651012595859702,-0.24386686,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+5C,5.0,4.3,9.3,NORMAL,12064.085484975125,0.48657143,True,12074.013711408916,0.88542604,True,-9.928226433790769,-0.08222805333084424,-0.3988546,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,11735.220286485255,0.9656497,True,11755.51552356415,0.87670946,True,-20.295237078895298,-0.17264438159443637,0.08894026,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,11750.660156710517,0.94402486,True,11755.51552356415,0.87670946,True,-4.855366853633313,-0.04130288326275985,0.0673154,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 20:00:00,21,Baseline,0.0,4.3,4.3,NORMAL,11755.51552356415,0.87670946,True,11755.51552356415,0.87670946,True,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+2.5C,2.5,4.3,6.8,NORMAL,11774.350611693037,0.62692785,True,11755.51552356415,0.87670946,True,18.835088128886127,0.16022341250054786,-0.24978161,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+5C,5.0,4.3,9.3,NORMAL,11728.1778169149,0.3815278,True,11755.51552356415,0.87670946,True,-27.337706649250322,-0.2325521717397368,-0.49518165,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,10896.682478359931,0.8872394,True,10877.779185808731,0.7680165,True,18.90329255120014,0.17377896929422487,0.11922288,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,10883.892111310317,0.84896165,True,10877.779185808731,0.7680165,True,6.112925501585778,0.056196447796630834,0.080945134,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 21:00:00,22,Baseline,0.0,4.3,4.3,NORMAL,10877.779185808731,0.7680165,True,10877.779185808731,0.7680165,True,0.0,0.0,0.0,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+2.5C,2.5,4.3,6.8,NORMAL,10883.884317831018,0.63023907,True,10877.779185808731,0.7680165,True,6.105132022286853,0.05612480192879512,-0.13777745,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+5C,5.0,4.3,9.3,NORMAL,10893.715478714406,0.35042843,True,10877.779185808731,0.7680165,True,15.936292905675145,0.14650318445943272,-0.41758808,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,10065.401670997457,0.26591355,True,10156.10367157276,0.18719587,True,-90.70200057530383,-0.8930787190483438,0.07871768,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,10064.824672313338,0.22882926,True,10156.10367157276,0.18719587,True,-91.27899925942256,-0.8987600187157918,0.041633397,False,No change
