fsa,forecast_origin,target_timestamp,horizon,scenario,temperature_delta_c,baseline_temperature_c,origin__Temp (°C),temperature_domain_status,peak_risk_score,baseline_peak_risk_score,peak_risk_delta,peak_alert,baseline_peak_alert,alert_changed,alert_transition
M5R,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+5C,5.0,4.3,9.3,NORMAL,0.034186535,0.15565006,-0.12146353,False,True,True,Alert -> No Alert
M5R,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+5C,5.0,4.3,9.3,NORMAL,0.039048195,0.33131853,-0.29227033,False,True,True,Alert -> No Alert
M5R,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+5C,5.0,4.3,9.3,NORMAL,0.17674781,0.6648983,-0.48815048,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+5C,5.0,4.3,9.3,NORMAL,0.5646715,0.92385745,-0.35918593,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+5C,5.0,4.3,9.3,NORMAL,0.48657143,0.88542604,-0.3988546,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+5C,5.0,4.3,9.3,NORMAL,0.3815278,0.87670946,-0.49518165,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+5C,5.0,4.3,9.3,NORMAL,0.35042843,0.7680165,-0.41758808,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+5C,5.0,4.3,9.3,NORMAL,0.030430391,0.18719587,-0.15676548,False,True,True,Alert -> No Alert
M5R,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+5C,5.0,4.3,9.3,NORMAL,0.012063152,0.028092664,-0.01602951,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0007561341,0.0003757046,0.0003804295,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0006404988,0.00029321457,0.00034728425,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0006146922,0.0002801808,0.00033451142,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0010822193,0.00038120852,0.0007010108,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0031217025,0.0006983468,0.0024233556,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.007982661,0.0019247815,0.0060578794,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.00899412,0.002704747,0.006289373,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.010103388,0.002663222,0.0074401656,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.008535327,0.0030215958,0.0055137314,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0052760057,0.0037385677,0.001537438,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.029137425,0.012832306,0.016305119,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.054507233,0.020829475,0.033677757,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.13021693,0.05204273,0.078174196,True,False,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.082795694,0.053507145,0.029288549,True,False,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0992667,0.04362355,0.05564315,True,False,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.36336696,0.15565006,0.2077169,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.53460145,0.33131853,0.20328292,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.8579482,0.6648983,0.19304991,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.96994406,0.92385745,0.04608661,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.9495247,0.88542604,0.064098656,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.94402486,0.87670946,0.0673154,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.84896165,0.7680165,0.080945134,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.22882926,0.18719587,0.041633397,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.03201779,0.028092664,0.003925126,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.002038433,0.0003757046,0.0016627284,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.0007156272,0.00029321457,0.00042241265,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.00057610444,0.0002801808,0.00029592364,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.0016136904,0.00038120852,0.0012324819,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.004040821,0.0006983468,0.003342474,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.015095148,0.0019247815,0.013170367,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.011226915,0.002704747,0.008522168,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.01196328,0.002663222,0.009300058,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.011618907,0.0030215958,0.008597311,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.0074385335,0.0037385677,0.0036999658,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.03986397,0.012832306,0.027031664,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.09942984,0.020829475,0.07860036,True,False,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.20374075,0.05204273,0.15169802,True,False,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.20563959,0.053507145,0.15213244,True,False,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.18727143,0.04362355,0.14364788,True,False,True,No Alert -> Alert
M5R,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.46958867,0.15565006,0.31393862,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.59654206,0.33131853,0.26522353,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.9292409,0.6648983,0.2643426,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.98301125,0.92385745,0.059153795,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.970159,0.88542604,0.08473295,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.9656497,0.87670946,0.08894026,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.8872394,0.7680165,0.11922288,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.26591355,0.18719587,0.07871768,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.046439417,0.028092664,0.018346753,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 00:00:00,1,Baseline,0.0,4.3,4.3,NORMAL,0.0003757046,0.0003757046,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 01:00:00,2,Baseline,0.0,4.3,4.3,NORMAL,0.00029321457,0.00029321457,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 02:00:00,3,Baseline,0.0,4.3,4.3,NORMAL,0.0002801808,0.0002801808,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 03:00:00,4,Baseline,0.0,4.3,4.3,NORMAL,0.00038120852,0.00038120852,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 04:00:00,5,Baseline,0.0,4.3,4.3,NORMAL,0.0006983468,0.0006983468,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 05:00:00,6,Baseline,0.0,4.3,4.3,NORMAL,0.0019247815,0.0019247815,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 06:00:00,7,Baseline,0.0,4.3,4.3,NORMAL,0.002704747,0.002704747,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 07:00:00,8,Baseline,0.0,4.3,4.3,NORMAL,0.002663222,0.002663222,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 08:00:00,9,Baseline,0.0,4.3,4.3,NORMAL,0.0030215958,0.0030215958,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 09:00:00,10,Baseline,0.0,4.3,4.3,NORMAL,0.0037385677,0.0037385677,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 10:00:00,11,Baseline,0.0,4.3,4.3,NORMAL,0.012832306,0.012832306,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 11:00:00,12,Baseline,0.0,4.3,4.3,NORMAL,0.020829475,0.020829475,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 12:00:00,13,Baseline,0.0,4.3,4.3,NORMAL,0.05204273,0.05204273,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 13:00:00,14,Baseline,0.0,4.3,4.3,NORMAL,0.053507145,0.053507145,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 14:00:00,15,Baseline,0.0,4.3,4.3,NORMAL,0.04362355,0.04362355,0.0,False,False,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 15:00:00,16,Baseline,0.0,4.3,4.3,NORMAL,0.15565006,0.15565006,0.0,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 16:00:00,17,Baseline,0.0,4.3,4.3,NORMAL,0.33131853,0.33131853,0.0,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 17:00:00,18,Baseline,0.0,4.3,4.3,NORMAL,0.6648983,0.6648983,0.0,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 18:00:00,19,Baseline,0.0,4.3,4.3,NORMAL,0.92385745,0.92385745,0.0,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 19:00:00,20,Baseline,0.0,4.3,4.3,NORMAL,0.88542604,0.88542604,0.0,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 20:00:00,21,Baseline,0.0,4.3,4.3,NORMAL,0.87670946,0.87670946,0.0,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 21:00:00,22,Baseline,0.0,4.3,4.3,NORMAL,0.7680165,0.7680165,0.0,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 22:00:00,23,Baseline,0.0,4.3,4.3,NORMAL,0.18719587,0.18719587,0.0,True,True,False,No change
M5R,2026-03-25 23:00:00,2026-03-26 23:00:00,24,Baseline,0.0,4.3,4.3,NORMAL,0.028092664,0.028092664,0.0,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+2.5C,2.5,4.3,6.8,NORMAL,0.0003284336,0.00047515225,-0.00014671864,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+2.5C,2.5,4.3,6.8,NORMAL,0.00023887468,0.00036199464,-0.00012311996,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+2.5C,2.5,4.3,6.8,NORMAL,0.00016280485,0.00020939118,-4.6586327e-05,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+2.5C,2.5,4.3,6.8,NORMAL,0.00017317981,0.00024084761,-6.76678e-05,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+2.5C,2.5,4.3,6.8,NORMAL,0.0006585634,0.0011040564,-0.00044549297,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+2.5C,2.5,4.3,6.8,NORMAL,0.00050470285,0.00069311546,-0.00018841261,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+2.5C,2.5,4.3,6.8,NORMAL,0.0005426862,0.00070164463,-0.00015895843,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+2.5C,2.5,4.3,6.8,NORMAL,0.0015190113,0.0018665014,-0.00034749007,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+2.5C,2.5,4.3,6.8,NORMAL,0.0007761636,0.0010606535,-0.00028448988,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+2.5C,2.5,4.3,6.8,NORMAL,0.00039246303,0.0010648252,-0.00067236216,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+2.5C,2.5,4.3,6.8,NORMAL,0.0024808308,0.008254897,-0.005774066,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+2.5C,2.5,4.3,6.8,NORMAL,0.003808852,0.010494725,-0.0066858726,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+2.5C,2.5,4.3,6.8,NORMAL,0.0068425173,0.047163077,-0.04032056,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+2.5C,2.5,4.3,6.8,NORMAL,0.006548155,0.036949385,-0.03040123,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+2.5C,2.5,4.3,6.8,NORMAL,0.011018127,0.052295562,-0.041277435,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+2.5C,2.5,4.3,6.8,NORMAL,0.046586145,0.1889434,-0.14235726,False,True,True,Alert -> No Alert
M5S,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+2.5C,2.5,4.3,6.8,NORMAL,0.079410374,0.39366716,-0.3142568,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+2.5C,2.5,4.3,6.8,NORMAL,0.37085748,0.77027863,-0.39942116,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+2.5C,2.5,4.3,6.8,NORMAL,0.6274119,0.89741826,-0.27000636,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+2.5C,2.5,4.3,6.8,NORMAL,0.57285863,0.8570794,-0.28422076,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+2.5C,2.5,4.3,6.8,NORMAL,0.64470303,0.8964162,-0.25171316,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+2.5C,2.5,4.3,6.8,NORMAL,0.5903126,0.75529,-0.16497737,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+2.5C,2.5,4.3,6.8,NORMAL,0.23226209,0.4130697,-0.1808076,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+2.5C,2.5,4.3,6.8,NORMAL,0.16193306,0.235142,-0.07320893,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,+5C,5.0,4.3,9.3,NORMAL,0.00032220205,0.00047515225,-0.0001529502,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,+5C,5.0,4.3,9.3,NORMAL,0.00011857532,0.00036199464,-0.00024341932,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,+5C,5.0,4.3,9.3,NORMAL,0.00015834122,0.00020939118,-5.1049952e-05,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,+5C,5.0,4.3,9.3,NORMAL,0.00010889047,0.00024084761,-0.00013195715,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,+5C,5.0,4.3,9.3,NORMAL,0.00042241463,0.0011040564,-0.00068164174,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,+5C,5.0,4.3,9.3,NORMAL,0.00038562113,0.00069311546,-0.00030749434,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,+5C,5.0,4.3,9.3,NORMAL,0.00027729291,0.00070164463,-0.00042435172,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,+5C,5.0,4.3,9.3,NORMAL,0.0013713117,0.0018665014,-0.0004951897,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,+5C,5.0,4.3,9.3,NORMAL,0.00051442086,0.0010606535,-0.0005462326,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 09:00:00,10,+5C,5.0,4.3,9.3,NORMAL,0.00034089296,0.0010648252,-0.0007239323,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 10:00:00,11,+5C,5.0,4.3,9.3,NORMAL,0.0024808308,0.008254897,-0.005774066,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 11:00:00,12,+5C,5.0,4.3,9.3,NORMAL,0.0023871786,0.010494725,-0.008107547,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 12:00:00,13,+5C,5.0,4.3,9.3,NORMAL,0.006242685,0.047163077,-0.04092039,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 13:00:00,14,+5C,5.0,4.3,9.3,NORMAL,0.006548155,0.036949385,-0.03040123,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 14:00:00,15,+5C,5.0,4.3,9.3,NORMAL,0.009278019,0.052295562,-0.043017544,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 15:00:00,16,+5C,5.0,4.3,9.3,NORMAL,0.04446648,0.1889434,-0.14447692,False,True,True,Alert -> No Alert
M5S,2026-03-25 23:00:00,2026-03-26 16:00:00,17,+5C,5.0,4.3,9.3,NORMAL,0.06232528,0.39366716,-0.3313419,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 17:00:00,18,+5C,5.0,4.3,9.3,NORMAL,0.25824887,0.77027863,-0.51202977,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 18:00:00,19,+5C,5.0,4.3,9.3,NORMAL,0.44830328,0.89741826,-0.44911498,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 19:00:00,20,+5C,5.0,4.3,9.3,NORMAL,0.4109274,0.8570794,-0.44615197,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 20:00:00,21,+5C,5.0,4.3,9.3,NORMAL,0.39818832,0.8964162,-0.49822786,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 21:00:00,22,+5C,5.0,4.3,9.3,NORMAL,0.29720452,0.75529,-0.45808545,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 22:00:00,23,+5C,5.0,4.3,9.3,NORMAL,0.095260225,0.4130697,-0.31780946,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 23:00:00,24,+5C,5.0,4.3,9.3,NORMAL,0.08576387,0.235142,-0.14937812,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0017937784,0.00047515225,0.0013186261,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0010234285,0.00036199464,0.0006614339,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.00061516167,0.00020939118,0.0004057705,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0011159137,0.00024084761,0.00087506615,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0041733445,0.0011040564,0.003069288,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.003515044,0.00069311546,0.0028219286,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 06:00:00,7,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0029919085,0.00070164463,0.0022902638,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 07:00:00,8,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0074717565,0.0018665014,0.0056052553,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 08:00:00,9,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0028257805,0.0010606535,0.0017651271,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 09:00:00,10,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.0017912205,0.0010648252,0.0007263953,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 10:00:00,11,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.022256877,0.008254897,0.01400198,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 11:00:00,12,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.03257658,0.010494725,0.022081856,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 12:00:00,13,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.11902021,0.047163077,0.07185713,True,False,True,No Alert -> Alert
M5S,2026-03-25 23:00:00,2026-03-26 13:00:00,14,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.051449955,0.036949385,0.01450057,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 14:00:00,15,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.14988008,0.052295562,0.097584516,True,False,True,No Alert -> Alert
M5S,2026-03-25 23:00:00,2026-03-26 15:00:00,16,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.46201017,0.1889434,0.27306676,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 16:00:00,17,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.65628827,0.39366716,0.2626211,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 17:00:00,18,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.90188044,0.77027863,0.13160181,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 18:00:00,19,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.9602585,0.89741826,0.06284022,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 19:00:00,20,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.94504297,0.8570794,0.08796358,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 20:00:00,21,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.9538305,0.8964162,0.057414293,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 21:00:00,22,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.84866863,0.75529,0.09337866,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 22:00:00,23,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.50405693,0.4130697,0.090987235,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 23:00:00,24,-2.5C,-2.5,4.3,1.7999999999999998,NORMAL,0.30167422,0.235142,0.066532224,True,True,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 00:00:00,1,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.0043261647,0.00047515225,0.0038510126,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 01:00:00,2,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.000999565,0.00036199464,0.0006375704,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 02:00:00,3,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.00061663176,0.00020939118,0.0004072406,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 03:00:00,4,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.0015300704,0.00024084761,0.0012892229,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 04:00:00,5,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.0060050273,0.0011040564,0.004900971,False,False,False,No change
M5S,2026-03-25 23:00:00,2026-03-26 05:00:00,6,-5C,-5.0,4.3,-0.7000000000000002,NORMAL,0.006834919,0.00069311546,0.0061418037,False,False,False,No change
