task,horizon,feature,feature_family,importance,importance_pct
rf,3,origin_rolling_std_24h,demand_history,0.004664737591745199,0.46647375917451994
rf,3,origin__reported_premise_count,context,0.0026935392724061324,0.26935392724061324
rf,3,target_hour_cos,calendar_time,0.0021137576692294674,0.21137576692294674
rf,3,origin_rolling_mean_168h,demand_history,0.002106072130730142,0.2106072130730142
rf,3,fsa,spatial,0.002027960822885753,0.20279608228857532
rf,3,target_hour,calendar_time,0.0017439189774207725,0.17439189774207725
rf,3,origin__Rel Hum (%),weather,0.0011444289246846095,0.11444289246846095
rf,3,origin__Stn Press (kPa),weather,0.001115050742305933,0.11150507423059329
rf,3,target_hour_sin,calendar_time,0.0009573410443811391,0.0957341044381139
rf,3,target_weekday_sin,calendar_time,0.000794465042221767,0.07944650422217671
rf,3,target_weekday,calendar_time,0.000692360445262569,0.06923604452625691
rf,3,target_month_cos,calendar_time,0.00048548873917886873,0.04854887391788687
rf,3,target_weekday_cos,calendar_time,0.0004471000822450848,0.04471000822450848
rf,3,target_month,calendar_time,0.00039537961743694967,0.03953796174369497
rf,3,target_month_sin,calendar_time,0.000364222529967927,0.0364222529967927
rf,3,target_season,calendar_time,0.0002503704443547742,0.02503704443547742
rf,3,target_is_weekend,calendar_time,0.00014633713083720223,0.014633713083720223
rf,4,target_lag_24h,demand_history,0.6939601040472521,69.3960104047252
rf,4,target_lag_48h,demand_history,0.172101093635009,17.2101093635009
rf,4,target_lag_168h,demand_history,0.07229239453837759,7.229239453837759
rf,4,origin_rolling_mean_24h,demand_history,0.020027001705648608,2.002700170564861
rf,4,origin__Temp (°C),weather,0.017839001219841166,1.7839001219841166
rf,4,origin_rolling_std_24h,demand_history,0.0046410981602402965,0.4641098160240297
rf,4,target_hour_cos,calendar_time,0.0027607922987484316,0.2760792298748432
rf,4,origin__reported_premise_count,context,0.002658520087690532,0.2658520087690532
rf,4,origin_rolling_mean_168h,demand_history,0.002310924914264082,0.23109249142640823
rf,4,target_hour,calendar_time,0.0021063785223836215,0.21063785223836215
rf,4,fsa,spatial,0.0018172756565781388,0.18172756565781387
rf,4,origin__Stn Press (kPa),weather,0.001375617991723714,0.1375617991723714
rf,4,origin__Rel Hum (%),weather,0.0012640974616623406,0.12640974616623404
rf,4,target_hour_sin,calendar_time,0.0009334114312533288,0.09334114312533288
rf,4,target_weekday_sin,calendar_time,0.0008675994522884038,0.08675994522884038
rf,4,target_weekday,calendar_time,0.0007533305541624613,0.07533305541624613
rf,4,target_weekday_cos,calendar_time,0.0005306475172876537,0.05306475172876537
rf,4,target_month_cos,calendar_time,0.0005027821506506135,0.05027821506506135
rf,4,target_month,calendar_time,0.0004403161660514582,0.04403161660514582
rf,4,target_month_sin,calendar_time,0.00041611259439164257,0.04161125943916426
rf,4,target_season,calendar_time,0.00024345582768801815,0.024345582768801815
rf,4,target_is_weekend,calendar_time,0.00015804406680677003,0.015804406680677004
rf,5,target_lag_24h,demand_history,0.6906155343658928,69.06155343658928
rf,5,target_lag_48h,demand_history,0.1782171087515256,17.82171087515256
rf,5,target_lag_168h,demand_history,0.07151723983011286,7.151723983011286
rf,5,origin_rolling_mean_24h,demand_history,0.02043663750635298,2.043663750635298
rf,5,origin__Temp (°C),weather,0.013998394153934777,1.3998394153934777
rf,5,origin_rolling_std_24h,demand_history,0.004700564776416216,0.4700564776416216
rf,5,target_hour_cos,calendar_time,0.002890735026949005,0.2890735026949005
rf,5,origin__reported_premise_count,context,0.0027573130702935205,0.27573130702935206
rf,5,origin_rolling_mean_168h,demand_history,0.0025980460742822385,0.25980460742822387
rf,5,target_hour,calendar_time,0.002280172746313525,0.2280172746313525
rf,5,fsa,spatial,0.001675173345467628,0.16751733454676282
rf,5,origin__Stn Press (kPa),weather,0.0016381418498602575,0.16381418498602576
rf,5,origin__Rel Hum (%),weather,0.001390570815156403,0.13905708151564028
rf,5,target_weekday_sin,calendar_time,0.0009543117264693664,0.09543117264693664
rf,5,target_hour_sin,calendar_time,0.0009100560668602132,0.09100560668602133
rf,5,target_weekday,calendar_time,0.0008539521461761461,0.08539521461761461
rf,5,target_weekday_cos,calendar_time,0.0006246558370967772,0.06246558370967772
rf,5,target_month_cos,calendar_time,0.0005440188880288138,0.05440188880288138
rf,5,target_month,calendar_time,0.0004881181342946192,0.04881181342946192
rf,5,target_month_sin,calendar_time,0.00048056312501286295,0.048056312501286294
rf,5,target_season,calendar_time,0.0002564301636332274,0.025643016363322738
rf,5,target_is_weekend,calendar_time,0.00017226159987009617,0.017226159987009618
rf,6,target_lag_24h,demand_history,0.6953958149771713,69.53958149771714
rf,6,target_lag_48h,demand_history,0.17271308284906617,17.27130828490662
rf,6,target_lag_168h,demand_history,0.0736598787330022,7.365987873300221
rf,6,origin_rolling_mean_24h,demand_history,0.019853227696271906,1.985322769627191
rf,6,origin__Temp (°C),weather,0.012154023298093458,1.215402329809346
rf,6,origin_rolling_std_24h,demand_history,0.004757152235136041,0.4757152235136041
rf,6,target_hour_cos,calendar_time,0.002878720146922106,0.28787201469221063
rf,6,origin__reported_premise_count,context,0.002814924946415615,0.28149249464156156
rf,6,origin_rolling_mean_168h,demand_history,0.002730620551671438,0.2730620551671439
rf,6,target_hour,calendar_time,0.0023893481151768714,0.2389348115176872
rf,6,origin__Stn Press (kPa),weather,0.00192697522405582,0.19269752240558202
rf,6,fsa,spatial,0.0015708818536785956,0.15708818536785957
rf,6,origin__Rel Hum (%),weather,0.0014713933533594702,0.14713933533594706
rf,6,target_weekday_sin,calendar_time,0.0010150842098564092,0.10150842098564095
rf,6,target_weekday,calendar_time,0.0009225421923163169,0.0922542192316317
rf,6,target_hour_sin,calendar_time,0.0008953293132462077,0.08953293132462077
rf,6,target_weekday_cos,calendar_time,0.000695269373520813,0.0695269373520813
rf,6,target_month_cos,calendar_time,0.0006057360838393241,0.06057360838393242
rf,6,target_month_sin,calendar_time,0.0005434066015962647,0.054340660159626485
rf,6,target_month,calendar_time,0.0005391754740312119,0.0539175474031212
rf,6,target_season,calendar_time,0.0002704162444221913,0.027041624442219137
rf,6,target_is_weekend,calendar_time,0.0001969965271502591,0.019699652715025915
rf,7,target_lag_24h,demand_history,0.6951268922084344,69.51268922084343
rf,7,target_lag_48h,demand_history,0.17346890224799466,17.346890224799463
rf,7,target_lag_168h,demand_history,0.0743423017986516,7.434230179865159
rf,7,origin_rolling_mean_24h,demand_history,0.020187171197276237,2.0187171197276235
rf,7,origin__Temp (°C),weather,0.010610217487011207,1.0610217487011206
rf,7,origin_rolling_std_24h,demand_history,0.004505755597713238,0.4505755597713237
rf,7,origin_rolling_mean_168h,demand_history,0.0029485501958247417,0.29485501958247406
rf,7,origin__reported_premise_count,context,0.0028954138663359673,0.2895413866335967
rf,7,target_hour_cos,calendar_time,0.0026293249608805714,0.2629324960880571
rf,7,origin__Stn Press (kPa),weather,0.002191947193001442,0.21919471930014417
rf,7,target_hour,calendar_time,0.002069421659365994,0.20694216593659936
rf,7,origin__Rel Hum (%),weather,0.0015479338462481165,0.1547933846248116
rf,7,fsa,spatial,0.001451776803058108,0.14517768030581077
rf,7,target_weekday_sin,calendar_time,0.0010786841855254603,0.10786841855254602
rf,7,target_weekday,calendar_time,0.0010061584714935617,0.10061584714935615
rf,7,target_hour_sin,calendar_time,0.0008861947555837338,0.08861947555837336
rf,7,target_weekday_cos,calendar_time,0.0007505052211678919,0.07505052211678917
rf,7,target_month_cos,calendar_time,0.0006514533315747384,0.06514533315747384
rf,7,target_month_sin,calendar_time,0.0005755613481433127,0.057556134814331264
rf,7,target_month,calendar_time,0.0005753494974218012,0.05753494974218011
rf,7,target_season,calendar_time,0.0002898126660803176,0.028981266608031755
rf,7,target_is_weekend,calendar_time,0.000210671461213058,0.021067146121305797
rf,8,target_lag_24h,demand_history,0.698256297584777,69.82562975847767
rf,8,target_lag_48h,demand_history,0.17538879421107317,17.53887942110731
rf,8,target_lag_168h,demand_history,0.07362542532951014,7.362542532951011
rf,8,origin_rolling_mean_24h,demand_history,0.01688871737375365,1.6888717373753643
rf,8,origin__Temp (°C),weather,0.009328630920686897,0.9328630920686894
rf,8,origin_rolling_std_24h,demand_history,0.004627944316336488,0.46279443163364864
rf,8,origin_rolling_mean_168h,demand_history,0.0031999202453148403,0.3199920245314839
rf,8,origin__reported_premise_count,context,0.0029506218050747465,0.2950621805074745
rf,8,origin__Stn Press (kPa),weather,0.0024665482472118,0.24665482472117986
rf,8,target_hour_cos,calendar_time,0.0021488263644894854,0.21488263644894845
rf,8,target_hour,calendar_time,0.0017868246470669736,0.17868246470669727
rf,8,origin__Rel Hum (%),weather,0.0016026683195510159,0.16026683195510152
rf,8,fsa,spatial,0.001363928041874582,0.13639280418745814
rf,8,target_weekday_sin,calendar_time,0.0011287153451367906,0.11287153451367903
rf,8,target_weekday,calendar_time,0.0010942806122659484,0.1094280612265948
rf,8,target_hour_sin,calendar_time,0.0008900551826948043,0.08900551826948039
rf,8,target_weekday_cos,calendar_time,0.000809114149081384,0.08091141490813836
rf,8,target_month_cos,calendar_time,0.0007159357965580018,0.07159357965580014
rf,8,target_month_sin,calendar_time,0.000612597676574829,0.06125976765748287
rf,8,target_month,calendar_time,0.0005988909086526382,0.0598890908652638
rf,8,target_season,calendar_time,0.00030541123442077544,0.030541123442077527
rf,8,target_is_weekend,calendar_time,0.00020985168789434906,0.020985168789434898
rf,9,target_lag_24h,demand_history,0.6993482569127444,69.93482569127444
rf,9,target_lag_48h,demand_history,0.17545573447670773,17.545573447670773
rf,9,target_lag_168h,demand_history,0.07320183966199259,7.320183966199259
rf,9,origin_rolling_mean_24h,demand_history,0.016800523095005467,1.6800523095005466
rf,9,origin__Temp (°C),weather,0.008309569641290305,0.8309569641290305
rf,9,origin_rolling_std_24h,demand_history,0.004277701804672277,0.4277701804672277
rf,9,origin_rolling_mean_168h,demand_history,0.003554217135858788,0.3554217135858788
rf,9,origin__reported_premise_count,context,0.003102477178681772,0.3102477178681772
rf,9,origin__Stn Press (kPa),weather,0.0026391120848985473,0.2639112084898547
rf,9,target_hour,calendar_time,0.0018734472333830792,0.18734472333830793
rf,9,target_hour_cos,calendar_time,0.0017875541682092738,0.17875541682092738
rf,9,origin__Rel Hum (%),weather,0.0016717041325921764,0.16717041325921764
rf,9,fsa,spatial,0.0012911922995000398,0.129119229950004
rf,9,target_weekday_sin,calendar_time,0.0011590485813545827,0.11590485813545827
rf,9,target_weekday,calendar_time,0.0011551128895074896,0.11551128895074896
rf,9,target_hour_sin,calendar_time,0.0008868859237767628,0.08868859237767628
rf,9,target_weekday_cos,calendar_time,0.0008695184023084551,0.08695184023084551
rf,9,target_month_cos,calendar_time,0.0007559123855576203,0.07559123855576202
rf,9,target_month_sin,calendar_time,0.0006512002988724745,0.06512002988724745
rf,9,target_month,calendar_time,0.0006346581488118322,0.06346581488118322
rf,9,target_season,calendar_time,0.00033302315955247426,0.03330231595524743
rf,9,target_is_weekend,calendar_time,0.00024131038472188052,0.024131038472188053
rf,10,target_lag_24h,demand_history,0.6988586767985665,69.88586767985664
rf,10,target_lag_48h,demand_history,0.17724552124952367,17.724552124952364
rf,10,target_lag_168h,demand_history,0.0744853989259723,7.448539892597228
rf,10,origin_rolling_mean_24h,demand_history,0.015273740624684848,1.5273740624684844
rf,10,origin__Temp (°C),weather,0.007485079105120894,0.7485079105120892
rf,10,origin_rolling_std_24h,demand_history,0.004103057487761083,0.41030574877610815
rf,10,origin_rolling_mean_168h,demand_history,0.0036658989329955522,0.36658989329955516
rf,10,origin__reported_premise_count,context,0.003185526494283586,0.31855264942835854
rf,10,origin__Stn Press (kPa),weather,0.002792401454990131,0.27924014549901305
rf,10,origin__Rel Hum (%),weather,0.0017579701509915842,0.17579701509915838
rf,10,target_hour,calendar_time,0.001596353584948294,0.15963535849482935
rf,10,target_hour_cos,calendar_time,0.0014642240090543567,0.14642240090543565
rf,10,fsa,spatial,0.0012414564333376934,0.12414564333376932
rf,10,target_weekday_sin,calendar_time,0.0011977472413433185,0.11977472413433182
rf,10,target_weekday,calendar_time,0.0011786101860043062,0.1178610186004306
rf,10,target_weekday_cos,calendar_time,0.0008995204383986056,0.08995204383986054
rf,10,target_hour_sin,calendar_time,0.0008709051769659407,0.08709051769659404
rf,10,target_month_cos,calendar_time,0.0007794953822944311,0.07794953822944309
rf,10,target_month_sin,calendar_time,0.0006744924743226954,0.06744924743226953
rf,10,target_month,calendar_time,0.0006568561953815835,0.06568561953815834
rf,10,target_season,calendar_time,0.00034430830624287637,0.03443083062428763
rf,10,target_is_weekend,calendar_time,0.0002427593468158698,0.024275934681586973
rf,11,target_lag_24h,demand_history,0.6930258909638829,69.30258909638829
rf,11,target_lag_48h,demand_history,0.18122814787255312,18.12281478725531
rf,11,target_lag_168h,demand_history,0.07682188009071551,7.6821880090715515
rf,11,origin_rolling_mean_24h,demand_history,0.014947932013279949,1.494793201327995
rf,11,origin__Temp (°C),weather,0.006916039056357718,0.6916039056357718
rf,11,origin_rolling_std_24h,demand_history,0.004244257252017962,0.42442572520179617
rf,11,origin_rolling_mean_168h,demand_history,0.0037818464962640587,0.37818464962640586
rf,11,origin__reported_premise_count,context,0.0032346860591003215,0.3234686059100321
rf,11,origin__Stn Press (kPa),weather,0.0029174488244458285,0.29174488244458285
rf,11,origin__Rel Hum (%),weather,0.00183272074512605,0.183272074512605
rf,11,target_hour,calendar_time,0.0014698286452732355,0.14698286452732356
rf,11,target_hour_cos,calendar_time,0.0012787112433598623,0.12787112433598624
rf,11,target_weekday_sin,calendar_time,0.001233721076883167,0.1233721076883167
rf,11,target_weekday,calendar_time,0.0012061154502504168,0.12061154502504168
rf,11,fsa,spatial,0.0011899842825411617,0.11899842825411618
rf,11,target_hour_sin,calendar_time,0.0010214501224027597,0.10214501224027597
rf,11,target_weekday_cos,calendar_time,0.0009186994489658393,0.09186994489658393
rf,11,target_month_cos,calendar_time,0.0007946267928276232,0.07946267928276232
rf,11,target_month_sin,calendar_time,0.0006892828230420087,0.06892828230420087
rf,11,target_month,calendar_time,0.0006589667270886564,0.06589667270886564
rf,11,target_season,calendar_time,0.0003488254840764129,0.03488254840764129
rf,11,target_is_weekend,calendar_time,0.0002389385295454488,0.02389385295454488
rf,12,target_lag_24h,demand_history,0.6972701469989109,69.72701469989107
rf,12,target_lag_48h,demand_history,0.17836934903576812,17.83693490357681
rf,12,target_lag_168h,demand_history,0.07582519401203301,7.5825194012032995
rf,12,origin_rolling_mean_24h,demand_history,0.01483905862838247,1.4839058628382467
rf,12,origin__Temp (°C),weather,0.006418474214904541,0.6418474214904539
rf,12,origin_rolling_mean_168h,demand_history,0.0045627318504766505,0.45627318504766495
rf,12,origin_rolling_std_24h,demand_history,0.00383879306201765,0.3838793062017649
rf,12,origin__reported_premise_count,context,0.003262830007998422,0.32628300079984207
rf,12,origin__Stn Press (kPa),weather,0.0030641837279954814,0.30641837279954803
rf,12,origin__Rel Hum (%),weather,0.0019071506927185445,0.19071506927185441
rf,12,target_hour,calendar_time,0.0012783233104034172,0.1278323310403417
rf,12,target_weekday_sin,calendar_time,0.001248818366434715,0.1248818366434715
rf,12,target_weekday,calendar_time,0.0012000964551320001,0.1200096455132
rf,12,fsa,spatial,0.001160276977611047,0.11602769776110468
rf,12,target_hour_cos,calendar_time,0.0011136603013892144,0.11136603013892142
rf,12,target_weekday_cos,calendar_time,0.0009479314326349582,0.09479314326349579
rf,12,target_hour_sin,calendar_time,0.0008857004913179614,0.08857004913179611
rf,12,target_month_cos,calendar_time,0.000811957108817191,0.08119571088171908
rf,12,target_month_sin,calendar_time,0.000712010809862357,0.07120108098623569
rf,12,target_month,calendar_time,0.0006604268499950329,0.06604268499950328
rf,12,target_season,calendar_time,0.00037998595641626737,0.03799859564162673
rf,12,target_is_weekend,calendar_time,0.00024289970878030802,0.0242899708780308
rf,13,target_lag_24h,demand_history,0.7029318137202806,70.29318137202806
rf,13,target_lag_48h,demand_history,0.17499530585239614,17.499530585239615
rf,13,target_lag_168h,demand_history,0.07495383409154771,7.495383409154771
rf,13,origin_rolling_mean_24h,demand_history,0.013465594692901633,1.3465594692901632
rf,13,origin__Temp (°C),weather,0.006013214365701276,0.6013214365701276
rf,13,origin_rolling_std_24h,demand_history,0.004773350022745312,0.4773350022745312
rf,13,origin_rolling_mean_168h,demand_history,0.0038789486385073083,0.38789486385073085
rf,13,origin__reported_premise_count,context,0.003300258392995573,0.3300258392995573
rf,13,origin__Stn Press (kPa),weather,0.003169189156666324,0.3169189156666324
rf,13,origin__Rel Hum (%),weather,0.0019242366937193007,0.19242366937193006
rf,13,target_weekday_sin,calendar_time,0.0012607899763324962,0.12607899763324962
rf,13,target_hour,calendar_time,0.0012280456623424254,0.12280456623424253
rf,13,target_weekday,calendar_time,0.0012252131591364843,0.12252131591364843
rf,13,fsa,spatial,0.0010876656471649959,0.10876656471649959
rf,13,target_hour_cos,calendar_time,0.0010524954193979101,0.10524954193979101
rf,13,target_weekday_cos,calendar_time,0.000953843229193936,0.0953843229193936
rf,13,target_hour_sin,calendar_time,0.000941100278507038,0.0941100278507038
rf,13,target_month_cos,calendar_time,0.0008241409471305592,0.08241409471305593
rf,13,target_month_sin,calendar_time,0.0007143918748159111,0.07143918748159112
rf,13,target_month,calendar_time,0.0006522788479908045,0.06522788479908045
rf,13,target_season,calendar_time,0.0004070025967142147,0.04070025967142147
rf,13,target_is_weekend,calendar_time,0.0002472867338121345,0.024728673381213446
rf,14,target_lag_24h,demand_history,0.6971852034351909,69.7185203435191
rf,14,target_lag_48h,demand_history,0.17710076970584804,17.710076970584808
rf,14,target_lag_168h,demand_history,0.07757514566717892,7.7575145667178935
rf,14,origin_rolling_mean_24h,demand_history,0.013611872806383157,1.361187280638316
rf,14,origin__Temp (°C),weather,0.005491149167422366,0.5491149167422367
rf,14,origin_rolling_std_24h,demand_history,0.005127105679827779,0.512710567982778
rf,14,origin_rolling_mean_168h,demand_history,0.004458192756400497,0.44581927564004975
rf,14,origin__reported_premise_count,context,0.0033465622473601393,0.33465622473601403
rf,14,origin__Stn Press (kPa),weather,0.0032984768004988645,0.3298476800498865
rf,14,origin__Rel Hum (%),weather,0.0019529785296232938,0.19529785296232943
rf,14,target_hour,calendar_time,0.0015237854366222019,0.15237854366222023
rf,14,target_weekday_sin,calendar_time,0.001279101687352495,0.12791016873524952
rf,14,target_weekday,calendar_time,0.0012361745889629134,0.12361745889629136
rf,14,fsa,spatial,0.0010187241300671716,0.10187241300671718
rf,14,target_weekday_cos,calendar_time,0.000987865904291495,0.09878659042914953
rf,14,target_hour_cos,calendar_time,0.0009847921571322072,0.09847921571322074
rf,14,target_hour_sin,calendar_time,0.0009740042198720205,0.09740042198720207
rf,14,target_month_cos,calendar_time,0.0008271064036833893,0.08271064036833896
rf,14,target_month_sin,calendar_time,0.00072378134003061,0.072378134003061
rf,14,target_month,calendar_time,0.0006494145893226406,0.06494145893226407
rf,14,target_season,calendar_time,0.00040077558801870444,0.04007755880187046
rf,14,target_is_weekend,calendar_time,0.00024701715891004624,0.02470171589100463
rf,15,target_lag_24h,demand_history,0.7040541290661508,70.4054129066151
rf,15,target_lag_48h,demand_history,0.17682708607380027,17.68270860738003
rf,15,target_lag_168h,demand_history,0.07174373839306028,7.174373839306029
rf,15,origin_rolling_mean_24h,demand_history,0.012803015115290048,1.2803015115290048
rf,15,origin_rolling_std_24h,demand_history,0.005593029947212978,0.559302994721298
rf,15,origin__Temp (°C),weather,0.004965043870592928,0.4965043870592929
rf,15,origin_rolling_mean_168h,demand_history,0.004125294827135951,0.41252948271359513
rf,15,origin__Stn Press (kPa),weather,0.0034553882169074766,0.3455388216907477
rf,15,origin__reported_premise_count,context,0.003369321853256513,0.33693218532565133
rf,15,origin__Rel Hum (%),weather,0.0019272128441918544,0.19272128441918546
rf,15,target_hour,calendar_time,0.001687285388653075,0.16872853886530753
rf,15,target_weekday_sin,calendar_time,0.001288243517038086,0.12882435170380863
rf,15,target_weekday,calendar_time,0.0012692144614772404,0.12692144614772405
rf,15,fsa,spatial,0.0010258017990260539,0.10258017990260541
rf,15,target_hour_cos,calendar_time,0.0009947636645593757,0.09947636645593759
rf,15,target_hour_sin,calendar_time,0.0009733595387991024,0.09733595387991024
rf,15,target_weekday_cos,calendar_time,0.0009712942669965394,0.09712942669965395
rf,15,target_month_cos,calendar_time,0.0008591955313734187,0.08591955313734188
rf,15,target_month_sin,calendar_time,0.0007218387828468416,0.07218387828468417
rf,15,target_month,calendar_time,0.0006583507893876238,0.06583507893876239
rf,15,target_season,calendar_time,0.00042710354653564147,0.04271035465356415
rf,15,target_is_weekend,calendar_time,0.00026028850570793154,0.02602885057079316
rf,16,target_lag_24h,demand_history,0.6999609079787263,69.99609079787264
rf,16,target_lag_48h,demand_history,0.1769563683239843,17.695636832398428
rf,16,target_lag_168h,demand_history,0.0757071848799211,7.57071848799211
rf,16,origin_rolling_mean_24h,demand_history,0.0130285112289329,1.30285112289329
rf,16,origin_rolling_std_24h,demand_history,0.006122144374806522,0.6122144374806522
rf,16,origin__Temp (°C),weather,0.0045038068574498906,0.4503806857449891
rf,16,origin_rolling_mean_168h,demand_history,0.004229952286118494,0.4229952286118494
rf,16,origin__Stn Press (kPa),weather,0.003610441266873975,0.3610441266873975
rf,16,origin__reported_premise_count,context,0.003425166612119015,0.3425166612119015
rf,16,origin__Rel Hum (%),weather,0.00188727369050482,0.188727369050482
rf,16,target_weekday_sin,calendar_time,0.0012934854397691742,0.12934854397691742
rf,16,target_weekday,calendar_time,0.0012707084849288258,0.12707084849288258
rf,16,target_hour,calendar_time,0.0011612812598366233,0.11612812598366233
rf,16,target_weekday_cos,calendar_time,0.0009999066523222735,0.09999066523222735
rf,16,fsa,spatial,0.0009842129913768623,0.09842129913768623
rf,16,target_hour_cos,calendar_time,0.0009537770378377485,0.09537770378377484
rf,16,target_hour_sin,calendar_time,0.0009516744789007836,0.09516744789007836
rf,16,target_month_cos,calendar_time,0.0008767033795796385,0.08767033795796385
rf,16,target_month_sin,calendar_time,0.0007329120206740063,0.07329120206740063
rf,16,target_month,calendar_time,0.0006619739438891122,0.06619739438891122
rf,16,target_season,calendar_time,0.00043283472407799526,0.04328347240779953
rf,16,target_is_weekend,calendar_time,0.00024877208736972633,0.024877208736972634
rf,17,target_lag_24h,demand_history,0.6946663074633049,69.4666307463305
rf,17,target_lag_48h,demand_history,0.1822253745954487,18.22253745954487
rf,17,target_lag_168h,demand_history,0.07673637238187418,7.6736372381874185
rf,17,origin_rolling_mean_24h,demand_history,0.012276822600293604,1.2276822600293604
rf,17,origin_rolling_std_24h,demand_history,0.006602127589042738,0.6602127589042739
rf,17,origin__Temp (°C),weather,0.004017865570899216,0.40178655708992156
rf,17,origin_rolling_mean_168h,demand_history,0.0038968161799819057,0.38968161799819057
rf,17,origin__Stn Press (kPa),weather,0.0037405913231989265,0.37405913231989263
rf,17,origin__reported_premise_count,context,0.0034542240303935524,0.34542240303935523
rf,17,origin__Rel Hum (%),weather,0.0018696666205925395,0.18696666205925394
rf,17,target_weekday_sin,calendar_time,0.0013193144044617814,0.13193144044617813
rf,17,target_weekday,calendar_time,0.0012931425055980822,0.12931425055980822
rf,17,target_hour,calendar_time,0.0010598192271680659,0.10598192271680659
rf,17,target_weekday_cos,calendar_time,0.0009951878867326747,0.09951878867326747
rf,17,fsa,spatial,0.000976071471327863,0.0976071471327863
rf,17,target_hour_cos,calendar_time,0.0009454798099599013,0.09454798099599013
rf,17,target_hour_sin,calendar_time,0.000911581997800464,0.0911581997800464
rf,17,target_month_cos,calendar_time,0.000893743483797497,0.0893743483797497
rf,17,target_month_sin,calendar_time,0.0007472222633048453,0.07472222633048453
rf,17,target_month,calendar_time,0.0006583853406680791,0.06583853406680791
rf,17,target_season,calendar_time,0.0004565417633041477,0.04565417633041477
rf,17,target_is_weekend,calendar_time,0.0002573414908463645,0.02573414908463645
rf,18,target_lag_24h,demand_history,0.700532667584901,70.05326675849011
rf,18,target_lag_48h,demand_history,0.17833584811424505,17.833584811424508
rf,18,target_lag_168h,demand_history,0.07457933639488419,7.45793363948842
rf,18,origin_rolling_mean_24h,demand_history,0.013257766098601676,1.3257766098601678
rf,18,origin_rolling_std_24h,demand_history,0.005970036468716969,0.5970036468716969
rf,18,origin_rolling_mean_168h,demand_history,0.0039956901591926865,0.39956901591926874
rf,18,origin__Stn Press (kPa),weather,0.0038567562876917582,0.3856756287691759
rf,18,origin__Temp (°C),weather,0.0036704203009155795,0.367042030091558
rf,18,origin__reported_premise_count,context,0.0034590816185332924,0.3459081618533293
rf,18,origin__Rel Hum (%),weather,0.0018457418267173698,0.184574182671737
rf,18,target_weekday_sin,calendar_time,0.0013507266023802264,0.13507266023802267
rf,18,target_weekday,calendar_time,0.0013123228191286062,0.13123228191286063
rf,18,target_weekday_cos,calendar_time,0.0010274411822143302,0.10274411822143305
rf,18,target_hour,calendar_time,0.001018987077344132,0.10189870773441323
rf,18,fsa,spatial,0.000982989035406264,0.09829890354062641
rf,18,target_month_cos,calendar_time,0.0009192845192863561,0.09192845192863562
rf,18,target_hour_cos,calendar_time,0.0009052499923697751,0.09052499923697752
rf,18,target_hour_sin,calendar_time,0.0008282983843990455,0.08282983843990456
rf,18,target_month_sin,calendar_time,0.0007633764819502956,0.07633764819502957
rf,18,target_month,calendar_time,0.0006813430286563268,0.0681343028656327
rf,18,target_season,calendar_time,0.00046076913116998447,0.04607691311699845
rf,18,target_is_weekend,calendar_time,0.0002458668912949885,0.024586689129498858
rf,19,target_lag_24h,demand_history,0.7052754941889003,70.52754941889002
rf,19,target_lag_48h,demand_history,0.17435575277684093,17.43557527768409
rf,19,target_lag_168h,demand_history,0.07403113259526485,7.403113259526483
rf,19,origin_rolling_mean_24h,demand_history,0.011766986677822654,1.176698667782265
rf,19,origin_rolling_std_24h,demand_history,0.006759917098254725,0.6759917098254724
rf,19,origin__Stn Press (kPa),weather,0.003991982351502929,0.3991982351502928
rf,19,origin_rolling_mean_168h,demand_history,0.003901058428901821,0.390105842890182
rf,19,origin__reported_premise_count,context,0.0034851063738548195,0.3485106373854819
rf,19,origin__Temp (°C),weather,0.0034184934995373792,0.34184934995373784
rf,19,origin__Rel Hum (%),weather,0.0018221554131618374,0.1822155413161837
rf,19,target_hour,calendar_time,0.001703029007071565,0.17030290070715645
rf,19,target_weekday_sin,calendar_time,0.0013573143464005258,0.13573143464005255
rf,19,target_weekday,calendar_time,0.0013010407204858943,0.1301040720485894
rf,19,target_weekday_cos,calendar_time,0.0010552650603584313,0.1055265060358431
rf,19,fsa,spatial,0.0009765006147296423,0.0976500614729642
rf,19,target_month_cos,calendar_time,0.0009599172646248189,0.09599172646248187
rf,19,target_hour_cos,calendar_time,0.0008950875412041105,0.08950875412041104
rf,19,target_hour_sin,calendar_time,0.0007759271112460384,0.07759271112460381
rf,19,target_month_sin,calendar_time,0.0007543702249782151,0.07543702249782148
rf,19,target_month,calendar_time,0.000692636764543979,0.06926367645439789
rf,19,target_season,calendar_time,0.00047523498213493864,0.04752349821349385
rf,19,target_is_weekend,calendar_time,0.0002455969581796726,0.024559695817967252
rf,20,target_lag_24h,demand_history,0.6944601138711131,69.44601138711131
rf,20,target_lag_48h,demand_history,0.18183959904615193,18.183959904615193
rf,20,target_lag_168h,demand_history,0.0780823885555536,7.808238855555361
rf,20,origin_rolling_mean_24h,demand_history,0.011913952360054894,1.1913952360054894
rf,20,origin_rolling_std_24h,demand_history,0.006281011310083136,0.6281011310083136
rf,20,origin_rolling_mean_168h,demand_history,0.0042239497833666964,0.42239497833666967
rf,20,origin__Stn Press (kPa),weather,0.004064531813154221,0.4064531813154221
rf,20,origin__reported_premise_count,context,0.0034874113734524696,0.348741137345247
rf,20,origin__Temp (°C),weather,0.0032075721205186447,0.32075721205186447
